claim_id|claim_number|policy_id|loss_date|fnol_date|reported_date|peril_type|loss_description|claim_status|reserve_amount|settlement_amount|close_date|adjuster_id|adjuster_notes|subrogation_flag|fraud_flag|cat_event_name|litigation_flag|created_date|modified_date
CLM00001225|CLM-2024-7743845|POL0002073|2023-04-10|2023-09-27|2023-09-27|Pipe Burst|Pipe Burst related loss reported by policyholder|Denied|28083.87|||ADJ9239||Y|N||Y|2023-09-27|2024-02-14
CLM00001226|CLM-2024-8519044|POL0002209|2024-06-24|2024-06-24|2024-06-24|Theft|Theft related loss reported by policyholder|Under Review|134266.62|||ADJ1438||Y|N||N|2024-06-24|2024-11-29
CLM00001227|CLM-2024-7828692|POL0001331|2023-04-18|2023-04-22|2023-04-22|Property Damage|Property Damage related loss reported by policyholder|Closed|70639.26|22043.56|2024-08-23|ADJ7137||N|N||N|2023-04-22|2023-06-12
CLM00001228|CLM-2024-9161411|POL0001963|2023-07-28|2023-08-02|2023-08-02|Pipe Burst|Pipe Burst related loss reported by policyholder|Open|80740.01|||ADJ2957||N|N||N|2023-08-02|2023-08-08
CLM00001229|CLM-2024-2471279|POL0001208|2018-10-10|2018-10-25|2018-10-25|Property Damage|Property Damage related loss reported by policyholder|Under Review|73409.46|||ADJ4564||Y|N||N|2018-10-25|2019-02-18
CLM00001230|CLM-2024-4918978|POL0002805|2024-01-17|2024-04-24|2024-04-24|Cyber Incident|Cyber Incident related loss reported by policyholder|Withdrawn|145685.43|||ADJ6861||N|N||N|2024-04-24|2024-10-17
CLM00001231|CLM-2024-4035512|POL0002255|2021-08-05|2021-09-18|2021-09-18|Hit and Run|Hit and Run related loss reported by policyholder|Pending|55459.52|||ADJ3589||N|N||N|2021-09-18|2021-11-05
CLM00001232|CLM-2024-6651569|POL0002424|2020-09-11|2020-09-20|2020-09-20|Hail|Hail related loss reported by policyholder|Withdrawn|98815.7|||ADJ7377|Initial inspection completed. Damage confirmed.|N|N||Y|2020-09-20|2020-11-18
CLM00001233|CLM-2024-4266725|POL0001467|2023-04-01|2023-06-10|2023-06-10|Water Damage|Water Damage related loss reported by policyholder|Under Review|66294.2|||ADJ3095||N|N||N|2023-06-10|2023-07-08
CLM00001234|CLM-2024-4637907|POL0001070|2020-08-16|2020-08-17|2020-08-17|Hit and Run|Hit and Run related loss reported by policyholder|Settled|139416.01|62970.33|2020-11-13|ADJ6328||N|N||N|2020-08-17|2020-12-01
CLM00001235|CLM-2024-2481375|POL0000253|2024-04-27|2024-05-14|2024-05-14|Fire|Fire related loss reported by policyholder|Pending|58548.07|||ADJ4517||N|N||N|2024-05-14|2024-06-07
CLM00001236|CLM-2024-8011897|POL0001344|2021-07-02|2021-07-14|2021-07-14|Hit and Run|Hit and Run related loss reported by policyholder|Open|68650.1|||ADJ8108||N|N||N|2021-07-14|2021-10-12
CLM00001237|CLM-2024-8085633|POL0000978|2024-06-15|2024-07-27|2024-07-27|Fire|Fire related loss reported by policyholder|Settled|144529.21|119525.08|2025-04-26|ADJ6636|Third party involved.|N|N||N|2024-07-27|2024-08-27
CLM00001238|CLM-2024-8313629|POL0003018|2021-12-26|2022-01-16|2022-01-16|Hit and Run|Hit and Run related loss reported by policyholder|Closed|4548.21|1781.41|2023-02-12|ADJ4978||N|N||N|2022-01-16|2022-03-15
CLM00001239|CLM-2024-5534311|POL0000728|2021-08-05|2021-08-26|2021-08-26|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Withdrawn|117477.28|||ADJ8611||Y|N||N|2021-08-26|2021-09-26
CLM00001240|CLM-2024-6993984|POL0000133|2020-09-27|2020-10-07|2020-10-07|Fire|Fire related loss reported by policyholder|Open|49946.8|||ADJ1636||N|N||N|2020-10-07|2021-01-04
CLM00001241|CLM-2024-2830676|POL0003832|2024-12-29|2025-02-03|2025-02-03|Vandalism|Vandalism related loss reported by policyholder|Open|135630.13|||ADJ3270|Third party involved.|N|N||N|2025-02-03|2025-06-16
CLM00001242|CLM-2024-8799890|POL0002527|2023-12-01|2023-12-14|2023-12-14|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Under Review|149461.13|||ADJ8100||N|N||N|2023-12-14|2024-03-19
CLM00001243|CLM-2024-8977233|POL0003030|2023-10-22|2023-11-03|2023-11-03|Fire|Fire related loss reported by policyholder|Settled|101959.35|41228.81|2024-08-19|ADJ8591||Y|N||N|2023-11-03|2024-03-11
CLM00001244|CLM-2024-8351362|POL0000680|2024-11-08|2024-11-19|2024-11-19|Comprehensive|Comprehensive related loss reported by policyholder|Closed|107344.71|91142.45|2025-08-02|ADJ2730||N|N||N|2024-11-19|2025-01-14
CLM00001245|CLM-2024-9507451|POL0000114|2021-05-12|2021-05-20|2021-05-20|Property Damage|Property Damage related loss reported by policyholder|Closed|11166.04|9890.91|2021-06-02|ADJ9406|Third party involved.|N|N||N|2021-05-20|2021-07-08
CLM00001246|CLM-2024-9076486|POL0000752|2021-09-16|2021-10-26|2021-10-26|Comprehensive|Comprehensive related loss reported by policyholder|Closed|46911.23|19988.84|2023-03-06|ADJ2287|Documentation pending.|N|N||N|2021-10-26|2022-02-10
CLM00001247|CLM-2024-6028258|POL0000892|2023-06-09|2023-10-31|2023-10-31|Fire|Fire related loss reported by policyholder|Under Review|76340.07|||ADJ3821|Awaiting appraisal.|N|N|Midwest Hailstorm|N|2023-10-31|2024-01-22
CLM00001248|CLM-2024-8531617|POL0000438|2024-10-08|2024-10-22|2024-10-22|Fire|Fire related loss reported by policyholder|Open|58399.76|||ADJ6531||N|N||N|2024-10-22|2025-03-06
CLM00001249|CLM-2024-6247984|POL0001594|2022-02-24|2022-03-16|2022-03-16|Theft|Theft related loss reported by policyholder|Open|78226.43|||ADJ6996||N|N||N|2022-03-16|2022-09-07
CLM00001250|CLM-2024-5137416|POL0002427|2019-04-19|2019-05-06|2019-05-06|Collision|Collision related loss reported by policyholder|Withdrawn|63378.54|||ADJ3909||N|N||N|2019-05-06|2019-06-28
CLM00001251|CLM-2024-1453575|POL0001121|2020-11-15|2020-11-25|2020-11-25|Tree Fall|Tree Fall related loss reported by policyholder|Open|63576.01|||ADJ4189||N|N||N|2020-11-25|2021-04-10
CLM00001252|CLM-2024-4917299|POL0000009|2022-01-04|2022-01-18|2022-01-18|Flood|Flood related loss reported by policyholder|Pending|80169.26|||ADJ8136|Third party involved.|N|N||N|2022-01-18|2022-05-10
CLM00001253|CLM-2024-9603622|POL0001815|2021-12-30|2022-06-02|2022-06-02|Fire|Fire related loss reported by policyholder|Closed|106455.04|110383.5|2023-09-11|||N|N||N|2022-06-02|2022-06-09
CLM00001254|CLM-2024-1109488|POL0004111|2023-04-05|2023-05-12|2023-05-12|Flood|Flood related loss reported by policyholder|Settled|118056.09|93173.18|2024-07-11|ADJ3556||N|N||N|2023-05-12|2023-09-12
CLM00001255|CLM-2024-3656608|POL0000033|2024-01-09|2024-02-14|2024-02-14|Flood|Flood related loss reported by policyholder|Closed|5807.75|6019.91|2024-03-11|ADJ8655||Y|N||N|2024-02-14|2024-06-30
CLM00001256|CLM-2024-6745760|POL0003429|2022-02-28|2022-03-18|2022-03-18|Theft|Theft related loss reported by policyholder|Closed|130550.66|85855.75|2023-05-07|ADJ3351|Awaiting appraisal.|N|N||N|2022-03-18|2022-05-10
CLM00001257|CLM-2024-8937663|POL0000017|2021-09-05|2021-09-22|2021-09-22|Wind/Hail|Wind/Hail related loss reported by policyholder|Pending|115985.03|||ADJ9728|Awaiting appraisal.|N|N||N|2021-09-22|2021-11-14
CLM00001258|CLM-2024-9188795|POL0002601|2020-05-12|2020-05-31|2020-05-31|Hail|Hail related loss reported by policyholder|Denied|59072.97|||ADJ6569|Initial inspection completed. Damage confirmed.|N|N||N|2020-05-31|2020-07-07
CLM00001259|CLM-2024-8437378|POL0000319|2020-10-26|2020-11-25|2020-11-25|Theft|Theft related loss reported by policyholder|Settled|128127.81|109070.14|2022-04-13|ADJ7898||N|N||N|2020-11-25|2021-05-22
CLM00001260|CLM-2024-8316286|POL0002301|2019-07-10|2019-07-29|2019-07-29|Fire|Fire related loss reported by policyholder|Pending|13109.28|||ADJ6401||Y|N||N|2019-07-29|2019-10-28
CLM00001261|CLM-2024-3635044|POL0000116|2022-05-07|2022-06-12|2022-06-12|Flood|Flood related loss reported by policyholder|Closed|14815.62|13132.63|2023-01-23|ADJ5325||N|N||N|2022-06-12|2022-07-14
CLM00001262|CLM-2024-4872291|POL0000840|2023-05-08|2023-05-12|2023-05-12|Pipe Burst|Pipe Burst related loss reported by policyholder|Pending|90519.44|||ADJ6395||Y|N||N|2023-05-12|2023-08-28
CLM00001263|CLM-2024-3962687|POL0003626|2021-07-08|2021-07-30|2021-07-30|Business Interruption|Business Interruption related loss reported by policyholder|Open|33229.73|||ADJ9481|Third party involved.|N|N||N|2021-07-30|2021-11-05
CLM00001264|CLM-2024-1087613|POL0003738|2019-12-27|2020-02-02|2020-02-02|Pipe Burst|Pipe Burst related loss reported by policyholder|Withdrawn|92486.31||||Awaiting appraisal.|Y|N||N|2020-02-02|2020-03-12
CLM00001265|CLM-2024-1856212|POL0001957|2019-01-23|2019-02-12|2019-02-12|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Closed|87396.63|56876.71|2019-08-11|ADJ5877|Third party involved.|N|N||N|2019-02-12|2019-05-27
CLM00001266|CLM-2024-1299734|POL0003390|2023-08-09|2023-08-22|2023-08-22|Flood|Flood related loss reported by policyholder|Closed|79078.1|71320.56|2025-02-06|ADJ5998||N|N||N|2023-08-22|2024-01-15
CLM00001267|CLM-2024-2780256|POL0001903|2022-11-16|2022-12-25|2022-12-25|General Liability|General Liability related loss reported by policyholder|Denied|24414.19|||ADJ2019||N|N||N|2022-12-25|2023-05-16
CLM00001268|CLM-2024-9642278|POL0003874|2024-02-09|2024-03-02|2024-03-02|Business Interruption|Business Interruption related loss reported by policyholder|Closed|141398.54|121580.43|2024-05-06|ADJ2884||N|N||N|2024-03-02|2024-08-15
CLM00001269|CLM-2024-5262685|POL0004774|2020-06-07|2020-07-21|2020-07-21|Water Damage|Water Damage related loss reported by policyholder|Closed|87038.95|82795.08|2021-05-02|ADJ1736||N|N||N|2020-07-21|2020-10-26
CLM00001270|CLM-2024-9311839|POL0001081|2022-10-27|2022-10-27|2022-10-27|Flood|Flood related loss reported by policyholder|Closed|15844.26|9884.16|2023-04-04|ADJ8112||N|N||N|2022-10-27|2023-04-15
CLM00001271|CLM-2024-9104630|POL0001720|2024-02-13|2024-03-11|2024-03-11|Theft|Theft related loss reported by policyholder|Denied|93265.88|||ADJ6849||Y|N||N|2024-03-11|2024-05-16
CLM00001272|CLM-2024-8799817|POL0003827|2024-01-30|2024-02-15|2024-02-15|Collision|Collision related loss reported by policyholder|Under Review|11194.04|||ADJ1503||N|N||N|2024-02-15|2024-03-26
CLM00001273|CLM-2024-4070486|POL0001504|2020-12-28|2021-02-04|2021-02-04|Lightning|Lightning related loss reported by policyholder|Pending|30039.17|||ADJ3277|Documentation pending.|N|N||N|2021-02-04|2021-03-21
CLM00001274|CLM-2024-7665762|POL0000266|2022-01-26|2022-01-28|2022-01-28|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Under Review|98879.7|||ADJ2556||N|N||N|2022-01-28|2022-06-12
CLM00001275|CLM-2024-9308288|POL0002921|2022-06-11|2022-07-05|2022-07-05|Flood|Flood related loss reported by policyholder|Closed|87645.38|68555.0|2022-11-07|ADJ3574||N|N||N|2022-07-05|2022-10-29
CLM00001276|CLM-2024-3747268|POL0002372|2022-12-15|2023-01-12|2023-01-12|Cyber Incident|Cyber Incident related loss reported by policyholder|Closed|70953.99|68760.46|2024-02-21|ADJ7953||N|N||N|2023-01-12|2023-01-15
CLM00001277|CLM-2024-8871515|POL0002256|2023-04-25|2023-06-03|2023-06-03|Foundation Damage|Foundation Damage related loss reported by policyholder|Withdrawn|44206.83|||||N|N||N|2023-06-03|2023-07-29
CLM00001278|CLM-2024-9269967|POL0002732|2022-10-06|2022-11-27|2022-11-27|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Closed|130159.84|87550.41|2023-01-08|ADJ4286|Documentation pending.|N|N||N|2022-11-27|2022-12-09
CLM00001279|CLM-2024-4652833|POL0001835|2020-12-18|2020-12-22|2020-12-22|Flood|Flood related loss reported by policyholder|Pending|99721.02|||ADJ3645||N|N||N|2020-12-22|2021-05-20
CLM00001280|CLM-2024-3449537|POL0001551|2023-03-16|2023-04-01|2023-04-01|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed||||ADJ9087|Documentation pending.|N|N||N|2023-04-01|2023-06-28
CLM00001281|CLM-2024-6895736|POL0000999|2022-12-03|2022-12-09|2022-12-09|Theft|Theft related loss reported by policyholder|Pending|52086.24|||ADJ4445|Documentation pending.|N|N||N|2022-12-09|2023-06-02
CLM00001282|CLM-2024-5864194|POL0004856|2021-12-01|2021-12-19|2021-12-19|Vandalism|Vandalism related loss reported by policyholder|Closed|35639.2|11227.93|2022-07-03|ADJ2884|Awaiting appraisal.|N|N||N|2021-12-19|2022-05-17
CLM00001283|CLM-2024-9197002|POL0002715|2022-03-16|2022-04-11|2022-04-11|Comprehensive|Comprehensive related loss reported by policyholder|Open|59054.76|||ADJ7423|Awaiting appraisal.|N|N||N|2022-04-11|2022-04-28
CLM00001284|CLM-2024-3140487|POL0004842|2022-07-31|2022-08-09|2022-08-09|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed|58228.57|38076.43|2022-11-02|ADJ7902||N|N||N|2022-08-09|2022-12-16
CLM00001285|CLM-2024-1353442|POL0001459|2021-03-06|2021-04-05|2021-04-05|Vandalism|Vandalism related loss reported by policyholder|Closed|141092.1|60932.58|2021-07-08|||Y|N||N|2021-04-05|2021-05-01
CLM00001286|CLM-2024-5422135|POL0004849|2023-08-10|2023-08-19|2023-08-19|Vandalism|Vandalism related loss reported by policyholder|Closed|76552.8|33757.2|2023-11-26|ADJ4940||N|N||N|2023-08-19|2023-10-10
CLM00001287|CLM-2024-3835352|POL0003065|2023-08-29|2023-10-01|2023-10-01|Fire|Fire related loss reported by policyholder|Closed|140081.71|77548.25|2024-07-31|ADJ7173||Y|N||N|2023-10-01|2024-03-18
CLM00001288|CLM-2024-6903055|POL0001146|2021-09-27|2021-10-03|2021-10-03|Vandalism|Vandalism related loss reported by policyholder|Closed|89802.72|93377.3|2021-12-10|ADJ7079|Documentation pending.|N|N||N|2021-10-03|2022-03-24
CLM00001289|CLM-2024-4878454|POL0003795|2018-12-27|2019-01-01|2019-01-01|Hit and Run|Hit and Run related loss reported by policyholder|Denied|77707.78|||ADJ6605|Awaiting appraisal.|N|N||N|2019-01-01|2019-01-25
CLM00001290|CLM-2024-1541077|POL0001442|2022-08-23|2022-09-04|2022-09-04|Comprehensive|Comprehensive related loss reported by policyholder|Pending|13582.38|||ADJ5975||Y|N||N|2022-09-04|2023-02-21
CLM00001291|CLM-2024-9003931|POL0003279|2023-05-07|2023-06-18|2023-06-18|Hail|Hail related loss reported by policyholder|Open|7845.07|||ADJ2506||N|N||N|2023-06-18|2023-10-13
CLM00001292|CLM-2024-4816545|POL0000121|2023-07-31|2023-10-17|2023-10-17|Fire|Fire related loss reported by policyholder|Settled|541.54|195.96|2024-04-14|ADJ9390||N|N||N|2023-10-17|2024-04-03
CLM00001293|CLM-2024-9336915|POL0002593|2020-10-17|2021-01-17|2021-01-17|Hit and Run|Hit and Run related loss reported by policyholder|Settled|125656.95|120237.1|2021-06-17|ADJ1871||N|N||N|2021-01-17|2021-06-02
CLM00001294|CLM-2024-9451964|POL0002068|2021-10-26|2021-11-04|2021-11-04|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Open|135339.88|||ADJ4269|Awaiting appraisal.|Y|N||N|2021-11-04|2022-03-15
CLM00001295|CLM-2024-2562536|POL0001317|2021-03-02|2021-04-11|2021-04-11|Hit and Run|Hit and Run related loss reported by policyholder|Closed|132211.03|132924.76|2022-07-31|ADJ3690|Awaiting appraisal.|N|N||N|2021-04-11|2021-05-27
CLM00001296|CLM-2024-5722088|POL0002341|2021-06-06|2021-06-06|2021-06-06|Comprehensive|Comprehensive related loss reported by policyholder|Denied|37176.51|||ADJ6853||N|N||N|2021-06-06|2021-06-06
CLM00001297|CLM-2024-9548070|POL0001777|2021-12-07|2022-01-12|2022-01-12|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed|28884.5|29879.57|2023-01-24|ADJ4232||N|N||N|2022-01-12|2022-05-10
CLM00001298|CLM-2024-5717413|POL0003348|2023-11-30|2023-12-22|2023-12-22|Hail|Hail related loss reported by policyholder|Denied|51748.63|||ADJ7957||N|N||N|2023-12-22|2024-03-28
CLM00001299|CLM-2024-7765245|POL0002507|2023-08-27|2023-10-04|2023-10-04|Fire|Fire related loss reported by policyholder|Open||||ADJ8189||N|N||N|2023-10-04|2024-02-01
CLM00001300|CLM-2024-1106040|POL0004829|2019-02-13|2019-02-24|2019-02-24|Collision|Collision related loss reported by policyholder|Closed|47269.18|15109.3|2019-10-04||Awaiting appraisal.|N|N||N|2019-02-24|2019-06-01
CLM00001301|CLM-2024-2262415|POL0000531|2024-04-01|2024-04-12|2024-04-12|Tree Fall|Tree Fall related loss reported by policyholder|Withdrawn|65389.31|||ADJ8848|Initial inspection completed. Damage confirmed.|Y|N||N|2024-04-12|2024-05-14
CLM00001302|CLM-2024-4154954|POL0003869|2024-01-22|2024-02-10|2024-02-10|Pipe Burst|Pipe Burst related loss reported by policyholder|Under Review|64545.64|||ADJ5562||N|N||N|2024-02-10|2024-03-06
CLM00001303|CLM-2024-2730516|POL0004408|2022-08-14|2022-11-05|2022-11-05|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Closed|81928.58|55271.08|2023-06-11|ADJ7735|Documentation pending.|N|N||N|2022-11-05|2023-03-23
CLM00001304|CLM-2024-7602336|POL0000602|2021-12-29|2022-01-22|2022-01-22|Fire|Fire related loss reported by policyholder|Under Review|48299.95|||ADJ5664||N|N||N|2022-01-22|2022-05-22
CLM00001305|CLM-2024-7426293|POL0001004|2020-10-03|2020-10-21|2020-10-21|Pipe Burst|Pipe Burst related loss reported by policyholder|Withdrawn|32311.24|||ADJ8392|Initial inspection completed. Damage confirmed.|N|N||N|2020-10-21|2021-01-26
CLM00001306|CLM-2024-9229645|POL0002314|2024-02-03|2024-02-17|2024-02-17|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Closed|51685.63|51409.74|2024-07-13|ADJ3141||N|N||N|2024-02-17|2024-07-03
CLM00001307|CLM-2024-5763068|POL0004098|2022-02-13|2022-03-21|2022-03-21|Theft|Theft related loss reported by policyholder|Denied|80496.95|||ADJ3696|Initial inspection completed. Damage confirmed.|N|N||N|2022-03-21|2022-06-12
CLM00001308|CLM-2024-2942828|POL0003085|2024-10-13|2024-11-19|2024-11-19|Fire|Fire related loss reported by policyholder|Pending|105265.88|||ADJ1685||N|N||N|2024-11-19|2025-01-31
CLM00001309|CLM-2024-7079212|POL0001357|2022-01-16|2022-03-02|2022-03-02|Water Damage|Water Damage related loss reported by policyholder|Open|94011.93|||ADJ9606||N|N||N|2022-03-02|2022-07-14
CLM00001310|CLM-2024-6033009|POL0004107|2022-07-31|2022-08-17|2022-08-17|Wind/Hail|Wind/Hail related loss reported by policyholder|Open|9466.0|||ADJ6535|Documentation pending.|N|N||N|2022-08-17|2022-11-30
CLM00001311|CLM-2024-9351525|POL0000770|2020-04-05|2020-04-24|2020-04-24|Business Interruption|Business Interruption related loss reported by policyholder|Under Review|9638.07|||ADJ4908|Third party involved.|N|N||N|2020-04-24|2020-09-08
CLM00001312|CLM-2024-6897071|POL0000279|2021-09-07|2021-10-12|2021-10-12|Vandalism|Vandalism related loss reported by policyholder|Denied|39821.62|||ADJ7161|Third party involved.|N|N||N|2021-10-12|2022-01-11
CLM00001313|CLM-2024-9269439|POL0002579|2023-07-28|2023-08-22|2023-08-22|Hail|Hail related loss reported by policyholder|Closed|25174.03|16144.34|2024-07-03|ADJ9008||Y|N||N|2023-08-22|2023-11-18
CLM00001314|CLM-2024-7817685|POL0003346|2023-02-27|2023-03-24|2023-03-24|Fire|Fire related loss reported by policyholder|Pending|21430.09|||ADJ9819||N|N||N|2023-03-24|2023-08-13
CLM00001315|CLM-2024-3612584|POL0002630|2024-09-14|2024-12-30|2024-12-30|Fire|Fire related loss reported by policyholder|Closed|83090.89|62789.75|2026-03-18|ADJ1310|Documentation pending.|N|N||N|2024-12-30|2025-05-23
CLM00001316|CLM-2024-7430222|POL0004684|2022-06-13|2022-07-19|2022-07-19|Tree Fall|Tree Fall related loss reported by policyholder|Closed|2828.26|1986.18|2023-03-01|ADJ5208||N|N||N|2022-07-19|2022-12-01
CLM00001317|CLM-2024-2444965|POL0002523|2024-08-26|2024-09-21|2024-09-21|Theft|Theft related loss reported by policyholder|Open|89752.16|||ADJ9312||N|N||N|2024-09-21|2024-12-25
CLM00001318|CLM-2024-6569900|POL0000778|2018-11-05|2018-12-12|2018-12-12|Fire|Fire related loss reported by policyholder|Denied|101705.79|||ADJ5303|Awaiting appraisal.|Y|N||N|2018-12-12|2019-02-20
CLM00001319|CLM-2024-9635145|POL0001783|2023-06-21|2023-07-26|2023-07-26|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Open|51747.1|||ADJ3647||N|N||N|2023-07-26|2023-08-02
CLM00001320|CLM-2024-9824935|POL0002568|2021-10-17|2021-10-22|2021-10-22|Comprehensive|Comprehensive related loss reported by policyholder|Open|4798.75|||ADJ7822||Y|N||N|2021-10-22|2022-01-20
